3 	 16 	 1.4135e-12 	 5.2224e-01 	 1.0131e+05 
3 	 17 	 3.3981e-07 	 -7.1777e-01 	 1.1496e+05 
3 	 18 	 8.7622e-08 	 -6.5732e-01 	 1.1166e+05 
3 	 19 	 1.6065e-09 	 -2.0043e-01 	 1.0698e+05 
3 	 20 	 1.7217e-07 	 -6.7720e-01 	 1.1260e+05 
3 	 21 	 1.0883e-12 	 5.6911e-01 	 9.8816e+04 
4 	 5 	 6.4997e-03 	 -1.1586e+00 	 9.8179e+03 
4 	 6 	 4.3858e-05 	 -5.3967e-01 	 1.3070e+04 
4 	 7 	 8.6126e-04 	 -1.1773e+00 	 2.1815e+04 
4 	 8 	 1.6361e-07 	 1.1280e-01 	 1.8368e+04 
4 	 9 	 7.1868e-08 	 1.3621e-01 	 1.8928e+04 
4 	 10 	 8.8965e-09 	 1.9756e-01 	 1.8779e+04 
4 	 11 	 3.5351e-03 	 -1.1747e+00 	 2.6499e+04 
4 	 12 	 1.7686e-03 	 -1.1666e+00 	 2.8160e+04 
4 	 13 	 9.2225e-07 	 -4.8091e-01 	 2.2757e+04 
4 	 14 	 2.3660e-08 	 -6.5478e-03 	 2.5262e+04 
4 	 15 	 1.3118e-03 	 -1.1990e+00 	 3.6764e+04 
4 	 16 	 3.1037e-04 	 -1.1147e+00 	 3.7823e+04 
4 	 17 	 3.5565e-07 	 -1.4335e-01 	 3.2849e+04 
4 	 18 	 1.3852e-07 	 -1.3922e-01 	 3.2831e+04 
4 	 19 	 2.7038e-04 	 -1.0361e+00 	 3.8948e+04 
4 	 20 	 2.6074e-07 	 -1.4711e-01 	 3.3743e+04 
4 	 21 	 2.5308e-04 	 -1.0769e+00 	 3.9538e+04 
5 	 6 	 2.2035e-03 	 -1.1505e+00 	 1.0293e+04 
5 	 7 	 4.5315e-07 	 -4.4815e-02 	 1.5241e+04 
5 	 8 	 1.1968e-02 	 -1.1838e+00 	 2.0088e+04 
5 	 9 	 7.6327e-03 	 -1.1864e+00 	 2.0383e+04 
5 	 10 	 3.1901e-03 	 -1.2045e+00 	 2.3211e+04 
5 	 11 	 3.3687e-06 	 -1.4288e-01 	 2.1970e+04 
5 	 12 	 7.6099e-07 	 -7.4291e-02 	 2.2792e+04 
5 	 13 	 1.2515e-06 	 -4.7842e-01 	 2.1328e+04 
5 	 14 	 6.4208e-03 	 -1.2516e+00 	 3.1059e+04 
5 	 15 	 3.5659e-08 	 -1.1311e-03 	 2.5906e+04 
5 	 16 	 1.5973e-07 	 -1.1356e-01 	 2.9147e+04 
5 	 17 	 2.5121e-03 	 -1.1289e+00 	 3.4592e+04 
5 	 18 	 9.5971e-04 	 -1.1183e+00 	 3.4708e+04 
5 	 19 	 5.3175e-07 	 -1.4201e-01 	 3.0123e+04 
5 	 20 	 1.5385e-03 	 -1.1212e+00 	 3.4856e+04 
5 	 21 	 2.8899e-07 	 -1.2869e-01 	 3.0659e+04 
6 	 7 	 9.7950e-05 	 -1.0893e+00 	 1.5548e+04 
6 	 8 	 2.3452e-07 	 -1.0576e-02 	 1.4157e+04 
6 	 9 	 7.5820e-07 	 -2.4836e-01 	 1.6093e+04 
6 	 10 	 3.7184e-08 	 5.3335e-02 	 1.6403e+04 
6 	 11 	 1.4703e-03 	 -1.2014e+00 	 2.0467e+04 
6 	 12 	 9.2156e-04 	 -1.2312e+00 	 2.1271e+04 
6 	 13 	 5.6174e-08 	 -4.1534e-01 	 1.5197e+04 
6 	 14 	 3.2044e-08 	 -9.6327e-02 	 2.1128e+04 
6 	 15 	 2.2812e-04 	 -1.1620e+00 	 2.9956e+04 
6 	 16 	 7.7777e-05 	 -1.0882e+00 	 3.1124e+04 
6 	 17 	 1.8978e-07 	 -1.9412e-01 	 2.6710e+04 
6 	 18 	 1.5012e-07 	 -2.0529e-01 	 2.7506e+04 
6 	 19 	 1.2570e-04 	 -1.0668e+00 	 3.1356e+04 
6 	 20 	 1.4808e-07 	 -2.5304e-01 	 2.8009e+04 
6 	 21 	 1.7752e-04 	 -1.1683e+00 	 3.1276e+04 
7 	 8 	 8.3014e-03 	 -1.1555e+00 	 1.0153e+04 
7 	 9 	 9.5518e-03 	 -1.2603e+00 	 9.9796e+03 
7 	 10 	 4.5456e-04 	 -9.3960e-01 	 1.1172e+04 
7 	 11 	 9.8320e-07 	 -1.9223e-01 	 4.0653e+03 
7 	 12 	 2.0462e-05 	 -5.1773e-01 	 1.1760e+04 
7 	 13 	 8.3709e-07 	 -5.9761e-01 	 1.2748e+04 
